# JD (TT) mg err
2453913.49293  16.501 0.021
2453973.31830  16.558 0.019
2454297.53879  16.663 0.032
2454324.47220  16.643 0.036
2454353.42101  16.526 0.017
2454380.28050  16.436 0.018
2454380.28806  16.506 0.020
2454418.34256  16.944 0.019
2454439.24393  16.799 0.019
2454444.18357  16.895 0.020
2454476.21263  16.598 0.021
2454632.37777  17.090 0.043
2454646.39883  17.088 0.035
2454647.42232  16.727 0.025
2454647.42646  16.582 0.023
2454647.43059  16.690 0.023
2454647.43474  16.691 0.025
2454690.36548  16.782 0.034
2454568.56860  16.611 0.025
2452933.32592  16.526 0.019
2455143.19991  17.327 0.032
2455501.21099  16.729 0.020
2456903.49337  17.633 0.040
2454759.22634  16.630 0.020
2454795.20308  16.875 0.019
2454795.21366  16.666 0.017
2454795.21895  16.567 0.017
2454802.27147  16.457 0.017
2454802.27676  16.456 0.017
2454802.28206  16.533 0.018
2454802.28739  16.545 0.018
2454925.56204  16.669 0.021
2454925.56550  16.659 0.020
2454925.56897  16.517 0.021
2454925.57243  16.590 0.020
2454936.49295  16.521 0.021
2454936.49938  16.505 0.023
2454936.51224  16.558 0.028
2454942.54294  16.632 0.021
2454966.51110  17.012 0.031
2454966.51684  16.858 0.030
2454966.52257  16.721 0.026
2454966.52831  16.677 0.025
2454970.43286  16.656 0.023
2454970.43928  16.501 0.021
2454970.44570  16.542 0.020
2454980.49647  16.723 0.024
2454983.46750  16.910 0.029
2454983.47278  17.208 0.031
2454983.47807  17.066 0.033
2454983.48336  17.262 0.037
2454999.43023  16.611 0.023
2454999.43506  16.553 0.021
2454999.44472  16.408 0.020
2455003.47456  16.646 0.023
2455003.47882  16.617 0.021
2455003.48310  16.535 0.021
2455003.48734  16.497 0.021
2455004.47612  16.807 0.031
2455004.48143  16.778 0.028
2455004.48670  16.954 0.032
2455004.49199  16.999 0.033
2455029.45198  17.269 0.056
2455042.37726  17.322 0.046
2455042.38368  17.416 0.048
2455042.39011  17.032 0.041
2455055.41898  16.707 0.028
2455060.46456  16.989 0.028
2455069.41334  16.619 0.026
2455072.40754  16.814 0.034
2455113.27676  17.306 0.040
2455113.28319  17.310 0.040
2455113.28962  17.137 0.035
2455113.29604  16.853 0.030
2455114.39256  16.525 0.024
2455129.26469  16.469 0.018
2455129.26997  16.569 0.019
2455129.27526  16.623 0.019
2455129.28055  16.660 0.020
2455143.20405  17.367 0.032
2455143.20820  17.337 0.031
2455143.21236  17.205 0.028
2454853.24903  16.741 0.027
2454970.45212  16.489 0.020
2455029.43913  17.413 0.064
2455055.42383  16.617 0.029
2455250.54700  16.567 0.020
2455333.53770  16.811 0.028
2455359.49893  16.672 0.029
2455359.50420  16.565 0.027
2455359.50949  16.813 0.033
2455359.51478  16.852 0.035
2455400.43184  16.447 0.031
2455400.43831  16.360 0.029
2455400.44478  16.499 0.032
2455400.45125  16.501 0.031
2455404.37852  16.853 0.048
2455404.38494  16.653 0.046
2455404.39137  16.874 0.051
2455421.48313  16.529 0.031
2455421.49901  16.653 0.033
2455423.42417  17.354 0.056
2455423.42991  17.187 0.050
2455423.43566  17.098 0.047
2455423.44140  16.922 0.041
2455430.27471  16.820 0.035
2455430.28766  17.225 0.052
2455431.32012  16.418 0.025
2455431.32658  16.379 0.025
2455431.33305  16.332 0.024
2455433.25943  17.204 0.059
2455433.26586  17.091 0.053
2455433.27228  17.018 0.049
2455433.27871  16.688 0.040
2455434.25788  16.365 0.028
2455434.26499  16.295 0.027
2455434.27210  16.413 0.029
2455434.27922  16.317 0.027
2455435.32872  16.553 0.030
2455435.33514  16.538 0.030
2455435.34799  16.421 0.028
2455436.28662  16.291 0.024
2455436.29871  16.421 0.026
2455436.30450  16.453 0.027
2455437.31894  16.872 0.036
2455437.32459  16.657 0.030
2455437.32990  16.604 0.028
2455437.33521  16.560 0.028
2455439.36401  16.573 0.027
2455439.36928  16.551 0.026
2455439.37457  16.491 0.025
2455439.37986  16.446 0.025
2455440.28182  17.168 0.039
2455440.29338  16.652 0.029
2455440.29918  16.591 0.027
2455443.27007  16.385 0.019
2455443.27604  16.329 0.018
2455444.26967  16.490 0.022
2455444.27541  16.472 0.021
2455444.28114  16.566 0.022
2455444.28688  16.719 0.024
2455445.22294  16.631 0.028
2455445.22823  16.804 0.026
2455445.23351  16.883 0.026
2455445.23881  16.955 0.027
2455446.22558  16.693 0.026
2455446.23203  16.521 0.021
2455446.23850  16.417 0.019
2455447.23336  16.380 0.020
2455447.24096  16.325 0.018
2455447.24856  16.438 0.020
2455447.25616  16.574 0.023
2455448.25048  16.535 0.024
2455448.25693  16.430 0.024
2455448.26339  16.434 0.023
2455448.26984  16.390 0.023
2455449.26874  16.690 0.027
2455450.21634  16.520 0.025
2455450.22390  16.724 0.026
2455450.23146  16.938 0.028
2455450.23911  17.066 0.031
2455451.21668  16.490 0.026
2455451.23180  16.401 0.022
2455451.23937  16.389 0.022
2455452.21166  16.348 0.027
2455452.21925  16.406 0.023
2455452.22684  16.397 0.021
2455452.23443  16.497 0.023
2455453.32872  16.968 0.033
2455454.20894  16.356 0.025
2455454.21639  16.404 0.021
2455454.22283  16.338 0.019
2455454.22927  16.395 0.020
2455455.20607  16.656 0.036
2455455.21373  16.890 0.033
2455455.22133  16.963 0.032
2455456.20688  16.338 0.027
2455456.21464  16.358 0.022
2455456.22243  16.344 0.021
2455456.23004  16.275 0.020
2455457.21808  16.421 0.024
2455457.22565  16.466 0.024
2455457.23321  16.670 0.028
2455457.24077  16.754 0.030
2455459.23254  16.462 0.035
2455460.23433  16.719 0.045
2455460.24196  16.638 0.043
2455460.24974  16.520 0.039
2455460.25741  16.416 0.036
2455463.23128  16.632 0.033
2455464.20992  16.536 0.027
2455464.21678  16.587 0.028
2455465.22541  17.137 0.049
2455465.23229  16.585 0.031
2455465.23917  16.566 0.033
2455468.25684  16.426 0.024
2455468.26420  16.512 0.025
2455468.27156  16.514 0.025
2455468.27894  16.631 0.027
2455468.28630  16.743 0.030
2455471.23843  16.545 0.021
2455475.27913  16.460 0.018
2455475.28601  16.538 0.020
2455475.29288  16.765 0.024
2455475.29977  16.984 0.028
2455482.23808  16.398 0.015
2455482.24454  16.338 0.014
2455482.25100  16.403 0.014
2455482.25744  16.379 0.014
2455486.19229  16.518 0.020
2455486.19985  16.626 0.021
2455486.20741  16.675 0.021
2455486.21498  16.854 0.025
2455493.21410  16.904 0.038
2455500.18743  16.530 0.016
2455500.19388  16.468 0.016
2455500.20035  16.492 0.017
2455500.20681  16.644 0.017
2455500.21351  16.531 0.017
2455500.21996  16.640 0.018
2455501.19169  17.266 0.028
2455501.19812  17.064 0.024
2455501.20454  17.023 0.024
2455502.20379  16.297 0.014
2455502.21022  16.314 0.014
2455502.21663  16.358 0.015
2455502.22306  16.401 0.015
2455503.18423  16.723 0.019
2455503.18953  16.757 0.022
2455503.19484  17.004 0.023
2455503.20570  17.347 0.028
2455503.21101  17.475 0.030
2455503.21632  17.350 0.028
2455503.22162  17.153 0.026
2455503.22693  17.005 0.023
2455435.34156  16.437 0.028
2455440.28758  16.969 0.034
2455446.24496  16.426 0.020
2455451.22424  16.456 0.023
2455455.22894  17.011 0.035
2455464.20306  16.526 0.028
2455468.24948  16.390 0.023
2455483.26258  17.527 0.034
2455505.22918  17.025 0.025
2455505.23677  17.035 0.024
2455505.24437  16.948 0.023
2455505.25197  16.777 0.020
2455506.18404  17.174 0.032
2455506.19160  16.989 0.029
2455507.17872  16.374 0.016
2455507.18401  16.399 0.016
2455507.18930  16.383 0.016
2455507.19459  16.392 0.016
2455508.18379  16.904 0.024
2455508.18909  16.963 0.026
2455508.19439  17.177 0.029
2455508.19968  17.369 0.033
2455511.20145  16.561 0.021
2455511.20677  16.519 0.020
2455511.21207  16.421 0.019
2455511.21739  16.453 0.019
2455512.20490  16.677 0.028
2455512.21246  16.610 0.026
2455512.22001  16.904 0.036
2455512.22757  16.974 0.034
2455512.23514  17.166 0.040
2455513.18063  17.346 0.047
2455514.15952  16.464 0.018
2455514.16640  16.373 0.017
2455514.17328  16.293 0.016
2455514.18015  16.321 0.016
2455515.16063  16.378 0.019
2455515.16592  16.380 0.020
2455515.17121  16.439 0.021
2455515.17651  16.487 0.021
2455516.15982  17.315 0.039
2455516.16720  17.160 0.036
2455517.20809  16.698 0.035
2455517.21566  16.777 0.038
2455517.22322  16.860 0.037
2455517.23078  17.000 0.041
2455518.17192  17.317 0.065
2455518.17845  17.181 0.058
2455518.18499  17.022 0.051
2455520.18207  16.810 0.038
2455520.18964  16.915 0.042
2455520.19720  17.061 0.047
2455520.20477  16.774 0.040
2455534.19600  16.985 0.030
2455534.20356  17.258 0.041
2455538.15961  16.460 0.016
2455538.16604  16.404 0.015
2455538.17247  16.369 0.015
2455538.17889  16.335 0.014
2455539.18420  16.977 0.024
2455554.17926  16.734 0.021
2455554.18682  16.594 0.021
2455554.19438  16.507 0.021
2455554.20195  16.490 0.020
2455555.17047  16.475 0.021
2455568.18625  16.994 0.023
2455568.19336  16.827 0.021
2455568.20047  16.633 0.018
2455568.20757  16.534 0.016
2455568.21469  16.493 0.016
2455616.23234  16.519 0.019
2455616.23990  16.387 0.019
2455616.24747  16.498 0.020
2455616.25504  16.421 0.019
2455635.61068  16.749 0.021
2455709.48059  16.523 0.021
2455709.48981  16.432 0.020
2455709.49441  16.488 0.020
2455737.44361  16.643 0.025
2455737.44890  16.730 0.024
2455737.45419  16.833 0.026
2455749.42242  16.659 0.021
2455749.42772  16.630 0.022
2455750.52504  16.939 0.032
2455750.53033  17.013 0.038
2455751.42644  16.260 0.018
2455751.43218  16.380 0.018
2455751.43793  16.479 0.018
2455751.44367  16.538 0.019
2455766.38578  16.559 0.020
2455766.39106  16.480 0.020
2455766.39634  16.504 0.020
2455766.40163  16.589 0.021
2455767.47520  16.522 0.024
2455767.48578  16.563 0.025
2455767.49107  16.573 0.026
2455777.42700  16.501 0.023
2455777.43228  16.482 0.020
2455777.43757  16.466 0.020
2455777.44287  16.537 0.022
2455778.52457  16.465 0.018
2455778.52985  16.383 0.018
2455778.53514  16.485 0.019
2455778.54043  16.466 0.019
2455780.41722  16.551 0.021
2455780.42183  16.569 0.020
2455780.42644  16.598 0.020
2455781.43795  16.913 0.025
2455781.44630  16.663 0.023
2455782.43122  16.576 0.022
2455782.43559  16.578 0.023
2455782.43998  16.642 0.024
2455792.39450  16.545 0.024
2455792.40025  16.453 0.023
2455792.40599  16.507 0.024
2455792.41173  16.505 0.024
2455793.36351  16.552 0.026
2455793.36879  16.609 0.025
2455793.37934  16.766 0.028
2455795.45380  16.755 0.029
2455795.45908  16.649 0.027
2455795.46437  16.616 0.025
2455795.46965  16.587 0.026
2455796.37336  17.496 0.039
2455807.36594  16.497 0.021
2455807.37041  16.520 0.021
2455807.37487  16.544 0.022
2455808.41501  16.411 0.019
2455808.42134  16.351 0.018
2455808.42770  16.328 0.018
2455808.43403  16.257 0.016
2455809.46793  16.962 0.029
2455809.47241  16.747 0.025
2455809.47688  16.798 0.026
2455809.48134  16.760 0.026
2455819.33829  16.427 0.038
2455819.34369  16.538 0.047
2455819.35449  16.284 0.029
2455821.30268  17.457 0.058
2455821.31226  17.321 0.056
2455509.25049  16.728 0.025
2455513.17419  17.226 0.043
2455518.16351  17.172 0.058
2455567.19640  16.525 0.017
2455737.45947  17.041 0.031
2455767.48049  16.518 0.025
2455793.37406  16.700 0.026
2455807.36147  16.456 0.020
2456101.50780  16.887 0.042
2456101.51332  17.044 0.049
2456101.51884  17.294 0.058
2456101.52435  17.525 0.075
2456129.44453  17.103 0.041
2456130.40660  16.750 0.036
2456130.41809  16.614 0.031
2456143.38053  16.646 0.041
2456144.42487  16.592 0.045
2456144.43217  16.724 0.050
2456144.43927  16.567 0.046
2456144.44638  16.643 0.045
2456183.43479  16.406 0.019
2456183.44235  16.442 0.019
2456183.44991  16.590 0.021
2456183.45748  16.697 0.023
2456200.28244  16.715 0.050
2456202.24342  16.805 0.043
2456202.24985  16.598 0.037
2456202.25629  16.583 0.038
2456472.49916  16.691 0.036
2456472.50491  16.584 0.034
2456472.51066  16.631 0.034
2456484.46375  17.016 0.029
2456484.46904  16.910 0.026
2456486.45139  16.900 0.030
2456486.45578  17.074 0.031
2456501.39411  16.628 0.027
2456501.39941  16.772 0.029
2456501.40471  16.788 0.029
2456511.50536  16.566 0.023
2456511.51020  16.706 0.025
2456511.51505  16.771 0.026
2456511.51989  16.944 0.029
2456514.34086  16.741 0.026
2456514.34615  16.847 0.028
2456514.35144  16.822 0.027
2456514.35674  17.075 0.032
2456589.25030  16.580 0.015
2456592.24930  16.666 0.017
2456592.25500  16.784 0.019
2456592.26559  17.181 0.024
2456612.37874  16.925 0.038
2456612.38515  16.901 0.035
2456612.39158  16.751 0.033
2456612.39800  16.637 0.031
2456818.47063  17.033 0.036
2456818.47593  16.902 0.032
2456818.48123  16.745 0.029
2456818.48652  16.627 0.026
2456841.47237  16.937 0.026
2456869.52970  17.110 0.034
2456869.54117  17.201 0.037
2456884.45040  16.700 0.030
2456898.44493  16.425 0.017
2456898.45069  16.425 0.017
2456898.46218  16.433 0.018
2456900.37203  16.721 0.021
2456900.37685  16.764 0.022
2456900.38169  17.036 0.026
2456900.38653  17.196 0.028
2456901.41792  16.559 0.019
2456901.42851  16.653 0.021
2456901.43380  16.676 0.021
2456903.48416  17.152 0.030
2456908.29592  16.595 0.035
2456908.30235  16.473 0.034
2456908.30878  16.591 0.037
2456908.31522  16.566 0.036
2456911.41022  16.689 0.045
2456911.41666  16.721 0.042
2456911.42308  16.755 0.044
2456202.26275  16.606 0.039
2456589.23516  16.540 0.015
2456913.45740  17.126 0.037
2456913.46315  17.389 0.045
2456913.46890  17.547 0.050
2456915.43375  16.507 0.020
2456915.43996  16.452 0.020
2456915.44616  16.573 0.022
2456915.45236  16.629 0.023
2456939.23318  17.210 0.051
2456939.23849  16.963 0.043
2456941.27831  16.702 0.028
2456941.28224  16.676 0.028
2457222.38753  16.923 0.025
2457222.39258  16.980 0.026
2457222.39765  17.025 0.026
2457222.40271  17.118 0.028
2457224.48557  16.702 0.021
2457224.48904  16.715 0.021
2457224.49251  16.631 0.020
2457232.51854  17.277 0.038
2457232.52430  17.038 0.031
2457232.53004  16.957 0.029
2457245.47467  16.954 0.030
2457245.47996  16.827 0.026
2457245.48525  16.849 0.026
2457245.49053  16.824 0.026
2457248.48602  16.629 0.022
2457248.49131  16.629 0.023
2457248.49660  16.696 0.024
2457249.47496  16.987 0.027
2457250.40776  16.724 0.026
2457250.41306  16.765 0.025
2457250.42364  17.116 0.031
2457259.48405  17.029 0.026
2457259.49050  16.964 0.024
2457259.49692  16.872 0.023
2457259.50335  16.764 0.022
2457265.42425  16.753 0.037
2457265.43711  16.694 0.037
2457281.25191  16.564 0.018
2457283.32531  17.366 0.032
2457283.33037  17.225 0.028
2457285.34049  17.210 0.032
2457285.34578  17.248 0.032
2457285.35109  17.122 0.029
2457285.35638  16.933 0.026
2457304.25792  16.615 0.015
2457305.44093  17.124 0.022
2457305.45379  16.848 0.017
2457305.46022  16.674 0.016
2457331.20290  16.879 0.020
2457332.25250  17.416 0.027
2457332.25757  17.095 0.024
2457332.26264  17.124 0.022
2457332.26772  17.005 0.020
2457373.29549  16.640 0.015
2457373.30191  16.450 0.015
2457373.31476  16.519 0.015
2457418.65875  17.158 0.040
2457481.54011  16.363 0.014
2457481.54585  16.392 0.015
2457481.55160  16.436 0.015
2457481.55735  16.424 0.015
2457495.54390  16.272 0.015
2457495.54897  16.305 0.015
2457495.55404  16.306 0.015
2457495.55911  16.309 0.015
2457495.56418  16.371 0.017
2457496.49109  16.236 0.019
2457496.49728  16.264 0.018
2457496.50349  16.322 0.019
2457496.50969  16.323 0.018
2457516.52397  16.907 0.020
2457516.52974  16.779 0.018
2457517.53190  16.395 0.014
2457517.53834  16.491 0.016
2457544.43688  16.709 0.019
2457572.45678  17.134 0.034
2457572.46254  16.868 0.031
2457585.44426  16.363 0.023
2457585.45069  16.389 0.023
2457585.45712  16.421 0.023
2457585.46356  16.350 0.022
2457586.42990  16.791 0.035
2457586.43542  16.858 0.037
2457586.44094  17.051 0.042
2457596.51689  16.555 0.026
2457599.42886  16.556 0.028
2457599.43528  16.477 0.025
2457599.44170  16.471 0.026
2457599.44814  16.390 0.024
2457599.45456  16.398 0.024
2457600.45990  16.954 0.039
2457600.46632  17.263 0.046
2457600.47276  17.207 0.046
2457600.47919  17.048 0.039
2457601.53534  16.987 0.045
2457601.54292  17.403 0.061
2457610.44681  17.172 0.046
2457610.45323  17.117 0.042
2457610.45965  16.899 0.036
2457610.46607  16.759 0.033
2457610.47249  16.668 0.030
2457611.42281  16.535 0.029
2457611.42924  16.503 0.030
2457611.43565  16.386 0.026
2457612.45345  16.756 0.033
2457612.45987  16.747 0.030
2457612.47271  17.026 0.039
2457612.47912  16.914 0.035
2457615.39597  16.446 0.023
2457615.40240  16.469 0.023
